student_id,grade,gender,sleep_hours,sleep_quality,homework_hours,tests_per_week,extracurricular_hours,num_activities,screen_time_hours,commute_minutes,family_support,friend_support,teacher_support,self_rated_stress,burnout_score,high_burnout
1759,12,Male,7.8,3,2.4,1,11.9,2,6.0,20.0,3,5,3.0,3,2,0
1760,12,Female,7.2,3,4.2,2,10.0,4,9.6,2.0,4,2,4.0,2,5,1
1761,10,Nonbinary,7.2,4,3.1,3,5.6,0,0.5,20.0,4,3,5.0,2,3,0
1762,9,Female,8.8,5,3.1,1,2.3,1,4.0,7.0,4,3,3.0,3,1,0
1763,9,Female,7.6,4,0.9,1,12.2,4,4.4,33.0,3,5,3.0,2,3,0
1764,9,Female,8.6,5,0.3,2,6.5,2,3.4,28.0,3,3,3.0,1,2,0
1765,9,Female,8.2,5,2.0,1,5.5,3,4.7,13.0,3,3,4.0,3,3,0
1766,9,Male,7.9,3,4.9,1,12.2,1,4.3,38.0,3,5,4.0,3,3,0
1767,12,Male,7.1,3,4.5,2,4.0,2,4.0,8.0,5,3,4.0,3,3,0
1768,9,Female,7.6,3,1.4,0,4.7,2,4.3,21.0,4,2,3.0,2,3,0
1769,9,Male,6.4,3,2.4,4,5.1,1,5.9,13.0,4,3,2.0,3,3,0
1770,12,Male,7.9,3,3.9,2,0.7,2,4.8,33.0,5,4,3.0,3,2,0
1771,11,Male,8.0,3,1.4,2,7.3,3,,32.0,4,4,3.0,1,3,0
1772,12,Male,8.4,3,4.6,3,3.0,2,2.8,42.0,2,3,3.0,3,4,1
1773,11,Male,7.1,3,2.6,2,3.7,3,9.1,23.0,5,3,3.0,3,4,1
1774,12,Male,9.5,4,3.1,3,3.2,2,3.7,2.0,3,4,5.0,4,2,0
1775,11,Male,7.3,3,2.8,1,3.7,1,5.6,16.0,1,5,3.0,2,3,0
1776,10,Male,7.0,2,3.5,2,2.6,1,3.8,45.0,2,4,2.0,4,5,1
1777,11,Male,6.6,3,2.0,2,7.0,2,5.1,17.0,5,3,2.0,2,3,0
1778,10,Female,6.0,2,0.7,4,5.4,1,5.5,2.0,2,3,3.0,3,4,1
1779,10,Male,9.6,4,2.7,0,6.2,1,0.5,29.0,5,4,4.0,1,2,0
1780,10,Male,9.5,4,0.4,2,15.4,3,2.0,30.0,4,5,2.0,2,2,0
1781,9,Female,8.9,4,1.7,3,5.4,6,2.3,11.0,4,3,2.0,3,2,0
1782,12,Male,6.5,3,4.4,0,8.4,2,3.9,18.0,3,5,4.0,5,3,0
1783,9,Male,10.2,4,2.6,1,8.9,0,1.0,9.0,4,3,4.0,1,2,0
1784,9,Female,7.8,3,3.0,2,5.7,2,4.2,30.0,4,2,2.0,1,3,0
1785,9,Male,7.9,3,2.6,0,7.1,3,6.3,23.0,4,2,1.0,4,4,1
1786,12,Male,9.0,4,5.6,2,6.1,3,3.6,5.0,3,5,2.0,3,4,1
1787,10,Male,8.7,4,1.8,4,6.8,1,1.7,22.0,4,5,,2,3,0
1788,11,Female,10.1,5,3.2,3,3.7,1,1.1,11.0,2,3,3.0,3,3,0
1789,12,Female,7.7,3,2.8,2,4.0,2,3.6,44.0,5,4,2.0,1,3,0
1790,9,Male,7.8,5,3.0,1,6.1,2,1.9,35.0,4,2,4.0,3,2,0
1791,11,Female,7.0,3,2.7,0,0.0,1,5.1,20.0,4,4,3.0,2,3,0
1792,10,Female,5.9,4,4.1,2,12.0,2,7.4,23.0,1,4,3.0,5,5,1
1793,9,Female,7.9,3,1.5,1,14.6,2,3.1,37.0,2,2,2.0,3,4,1
1794,11,Female,9.0,4,4.2,1,6.7,2,3.5,19.0,3,4,2.0,3,3,0
1795,12,Male,8.1,2,3.8,0,8.7,3,3.3,33.0,4,2,5.0,3,4,1
1796,10,Male,8.0,3,2.4,2,10.3,4,3.0,44.0,3,4,3.0,4,3,0
1797,11,Male,6.6,3,3.3,2,0.7,3,5.1,15.0,5,3,2.0,3,3,0
1798,10,Male,8.2,3,2.7,2,9.7,0,2.8,47.0,3,4,3.0,2,3,0
1799,11,Female,8.8,5,3.2,1,4.3,1,2.2,42.0,3,3,3.0,2,2,0
1800,11,Female,8.2,3,2.6,5,15.2,1,1.3,26.0,3,2,4.0,3,5,1
1801,11,Female,7.9,3,2.1,0,5.2,0,4.2,15.0,3,5,4.0,3,3,0
1802,11,Female,6.8,3,2.5,2,9.6,3,6.4,26.0,2,5,3.0,2,4,1
1803,9,Female,9.2,3,0.3,0,5.3,1,4.4,18.0,5,3,4.0,1,1,0
1804,11,Female,4.3,4,3.6,1,14.8,1,8.6,10.0,4,4,4.0,3,4,1
1805,11,Female,8.1,5,1.6,2,4.0,1,2.9,30.0,4,4,3.0,1,3,0
1806,11,Female,10.5,4,2.6,1,10.7,3,3.9,7.0,5,4,,1,3,0
1807,9,Male,6.5,3,2.6,0,8.5,0,3.1,17.0,4,5,4.0,3,2,0
1808,10,Male,7.7,3,3.2,1,7.6,2,5.3,17.0,3,4,4.0,3,4,1
1809,10,Male,7.9,5,0.6,2,6.9,1,6.7,2.0,4,3,2.0,2,2,0
1810,9,Male,7.7,4,1.9,0,3.3,2,5.0,32.0,2,4,3.0,1,3,0
1811,9,Male,9.3,4,2.5,3,0.0,1,5.9,19.0,3,3,3.0,5,2,0
1812,10,Female,8.5,3,2.5,2,10.3,3,2.7,41.0,4,3,3.0,3,3,0
1813,11,Male,7.9,3,4.1,2,4.0,1,3.8,18.0,3,5,3.0,4,3,0
1814,9,Female,9.1,4,1.2,1,10.7,2,1.9,16.0,2,4,4.0,3,3,0
1815,12,Female,7.5,4,1.2,1,7.4,2,4.4,8.0,3,2,4.0,2,3,0
1816,11,Female,11.0,3,3.6,1,10.8,3,2.6,23.0,4,3,5.0,2,2,0
1817,11,Female,7.9,3,2.3,3,9.2,3,4.1,23.0,3,4,3.0,4,3,0
1818,10,Female,8.2,5,0.6,1,0.0,3,3.1,33.0,5,2,3.0,2,3,0
1819,10,Male,6.1,3,2.2,1,8.5,3,4.4,23.0,5,3,4.0,3,3,0
1820,11,Male,7.1,5,4.0,3,4.6,1,5.1,53.0,2,5,4.0,4,4,1
1821,12,Male,8.7,4,1.9,1,10.7,1,3.3,29.0,4,3,5.0,1,3,0
1822,10,Male,6.5,2,4.7,4,8.4,1,3.1,7.0,5,5,3.0,3,4,1
1823,10,Male,5.6,3,1.6,2,8.4,3,2.4,6.0,3,5,2.0,4,3,0
1824,11,Female,7.7,3,2.9,5,4.9,1,3.2,30.0,3,3,,4,4,1
1825,11,Male,9.2,3,1.6,0,2.3,2,1.1,7.0,4,4,3.0,1,2,0
1826,9,Male,8.2,3,2.0,1,4.3,2,2.5,31.0,3,5,4.0,2,2,0
1827,10,Female,7.6,5,2.3,2,0.0,1,3.6,35.0,5,4,2.0,3,2,0
1828,10,Female,5.9,2,0.9,0,3.6,0,5.0,36.0,3,5,2.0,3,5,1
1829,12,Male,7.9,4,6.0,2,0.1,1,3.0,9.0,3,3,4.0,4,4,1
1830,10,Male,8.7,3,1.9,0,0.2,2,7.1,,4,5,2.0,2,2,0
1831,10,Female,6.0,3,1.9,2,6.5,1,3.2,27.0,4,4,2.0,3,4,1
1832,12,Male,8.7,4,4.2,1,8.1,4,5.5,13.0,4,3,4.0,2,3,0
1833,10,Female,8.8,3,4.2,0,5.9,4,3.3,20.0,2,4,3.0,2,3,0
1834,9,Female,9.4,4,3.1,1,4.0,0,2.1,29.0,3,4,3.0,3,2,0
1835,9,Female,8.8,2,0.8,0,2.2,0,4.5,12.0,4,4,5.0,2,2,0
1836,9,Female,8.9,4,2.2,0,4.7,0,2.7,27.0,3,4,2.0,3,2,0
1837,9,Male,8.8,2,0.1,2,2.7,1,2.2,44.0,4,2,2.0,2,4,1
1838,10,Female,8.9,4,3.3,3,5.7,3,6.3,36.0,4,3,5.0,4,3,0
1839,11,Male,5.7,4,1.2,4,0.0,1,1.9,23.0,3,4,3.0,4,3,0
1840,11,Female,6.0,4,2.0,3,8.8,4,4.8,26.0,5,5,4.0,4,4,1
1841,9,Male,7.4,2,2.0,1,3.7,4,4.7,14.0,3,4,3.0,3,2,0
1842,11,Male,7.6,3,3.2,3,7.5,2,6.5,14.0,3,4,,3,4,1
1843,9,Male,8.6,3,1.7,3,9.5,0,3.0,2.0,3,4,2.0,2,2,0
1844,12,Male,7.8,4,4.7,0,7.3,5,8.4,26.0,4,5,4.0,3,4,1
1845,9,Male,9.4,2,2.7,0,9.2,2,4.4,32.0,4,2,4.0,2,3,0
1846,11,Male,9.0,4,3.4,0,0.0,3,0.5,21.0,2,3,3.0,3,3,0
1847,10,Male,7.0,4,1.2,1,4.0,2,2.3,9.0,4,4,4.0,2,2,0
1848,11,Male,8.0,3,4.5,2,10.4,4,4.4,23.0,4,4,4.0,3,3,0
1849,10,Female,7.0,4,1.6,1,8.0,1,2.8,42.0,4,2,2.0,2,4,1
1850,11,Female,7.5,4,4.5,3,13.4,2,,35.0,5,3,3.0,4,3,0
1851,9,Female,8.6,3,4.0,2,12.8,1,2.9,22.0,3,4,3.0,3,3,0
1852,12,Female,3.7,1,3.7,3,7.2,0,4.7,53.0,2,5,4.0,5,5,1
1853,10,Female,10.6,4,3.4,0,5.0,1,0.9,62.0,4,3,4.0,2,2,0
1854,11,Female,8.3,3,0.0,1,2.2,3,5.2,15.0,4,3,3.0,1,2,0
1855,12,Male,6.8,3,3.0,3,4.1,1,1.5,18.0,4,4,4.0,2,3,0
1856,12,Female,9.6,4,4.3,2,4.4,2,,32.0,3,3,1.0,2,4,1
1857,9,Male,7.8,5,2.9,0,3.6,2,5.8,8.0,3,4,3.0,3,2,0
1858,10,Female,8.1,4,1.2,1,2.3,1,3.4,35.0,2,4,3.0,2,3,0
1859,9,Male,7.7,4,1.7,2,7.6,1,1.9,24.0,2,3,3.0,3,3,0
1860,9,Female,10.0,3,0.0,1,12.8,1,3.7,28.0,3,5,4.0,2,2,0
1861,11,Female,7.6,4,3.2,0,9.7,2,3.5,13.0,3,5,3.0,3,3,0
1862,12,Female,7.6,4,1.3,2,4.7,2,1.8,10.0,5,3,2.0,2,3,0
1863,12,Male,8.8,5,4.3,1,10.1,2,6.6,2.0,2,4,4.0,3,3,0
1864,10,Female,8.6,3,3.6,2,7.4,3,2.2,44.0,4,3,3.0,3,3,0
1865,11,Male,7.6,3,2.3,3,5.8,3,1.9,36.0,3,4,2.0,3,4,1
1866,12,Female,8.7,5,3.7,2,5.6,1,4.0,32.0,4,3,3.0,3,3,0
1867,12,Male,10.2,4,3.0,3,5.2,1,2.6,27.0,3,4,4.0,2,2,0
1868,9,Female,8.5,3,2.2,1,8.6,3,6.1,2.0,5,5,5.0,2,2,0
1869,10,Male,8.1,5,1.3,2,6.6,5,3.3,11.0,5,3,2.0,1,3,0
1870,12,Female,7.6,3,3.8,6,3.1,2,3.6,18.0,3,4,4.0,4,3,0
1871,10,Female,9.4,4,0.8,1,2.9,1,3.7,6.0,5,5,2.0,2,2,0
1872,10,Female,7.3,4,0.6,2,7.2,3,4.7,2.0,4,3,2.0,1,3,0
1873,12,Female,7.1,4,3.1,3,7.7,0,4.9,7.0,5,3,2.0,3,3,0
1874,12,Female,5.8,3,3.0,1,4.7,1,5.8,23.0,4,4,4.0,3,4,1
1875,12,Nonbinary,6.1,3,3.5,2,1.5,3,5.4,23.0,5,4,3.0,3,4,1
1876,12,Female,6.9,3,2.6,3,11.0,2,4.0,36.0,3,2,3.0,4,5,1
1877,9,Female,8.1,3,3.9,1,10.2,3,5.3,53.0,3,3,4.0,1,4,1
1878,10,Male,9.9,5,2.6,1,0.0,2,2.3,32.0,5,5,3.0,2,1,0
1879,11,Female,8.3,4,3.0,0,11.4,2,5.1,19.0,3,5,3.0,3,3,0
1880,11,Female,6.7,4,3.0,1,5.2,2,7.0,49.0,3,3,3.0,4,4,1
1881,10,Male,7.1,3,3.4,2,6.8,0,3.5,2.0,2,3,2.0,3,3,0
1882,11,Male,9.2,4,3.4,4,10.6,4,7.1,2.0,3,3,5.0,3,3,0
1883,10,Male,9.2,4,2.8,1,12.6,3,2.1,9.0,3,5,5.0,2,2,0
1884,11,Female,7.7,2,3.5,1,10.0,4,3.1,34.0,3,4,5.0,2,4,1
1885,10,Male,7.5,3,0.6,2,7.0,4,5.2,25.0,4,5,3.0,2,3,0
1886,10,Female,9.2,4,0.6,0,0.5,1,4.0,5.0,4,5,3.0,1,1,0
1887,9,Nonbinary,7.1,4,1.9,1,0.0,5,4.7,11.0,3,3,3.0,3,2,0
1888,9,Male,8.6,3,1.8,4,9.5,1,4.9,3.0,3,3,4.0,2,2,0
1889,12,Male,9.9,4,3.8,1,11.4,1,3.3,3.0,5,3,3.0,1,1,0
1890,10,Female,8.2,3,2.4,2,2.7,3,7.2,45.0,5,3,3.0,2,3,0
1891,9,Female,7.3,5,2.6,1,4.9,4,4.3,20.0,5,3,4.0,3,3,0
1892,11,Male,8.2,3,1.6,1,3.8,2,2.5,49.0,2,3,2.0,4,3,0
1893,11,Male,7.2,4,2.8,3,3.7,4,3.6,9.0,5,4,2.0,3,2,0
1894,9,Male,6.7,4,0.7,0,10.3,1,5.5,29.0,5,4,3.0,1,2,0
1895,10,Male,8.7,4,2.8,5,6.9,2,4.4,25.0,2,5,3.0,3,3,0
1896,9,Male,9.4,3,0.1,1,5.1,0,3.5,35.0,5,4,3.0,2,2,0
1897,11,Female,7.4,2,3.1,3,16.6,2,3.0,26.0,4,3,1.0,2,4,1
1898,10,Female,7.5,4,0.9,2,0.3,4,6.1,37.0,3,4,2.0,3,3,0
1899,9,Female,7.1,2,1.6,2,8.2,2,7.6,30.0,4,2,3.0,3,3,0
1900,9,Female,8.0,4,2.9,2,1.8,2,4.0,6.0,4,2,2.0,2,3,0
1901,11,Female,7.1,4,3.0,3,5.4,3,7.4,33.0,5,4,2.0,2,3,0
1902,9,Male,7.1,4,0.4,0,6.6,2,5.9,20.0,5,5,3.0,2,1,0
1903,12,Male,9.5,4,2.5,3,9.4,1,6.6,10.0,2,4,4.0,2,3,0
1904,9,Male,8.7,3,0.5,2,5.0,1,4.3,32.0,3,3,2.0,2,3,0
1905,11,Female,8.3,3,1.1,1,4.5,1,4.0,36.0,4,2,3.0,2,3,0
1906,10,Male,8.9,4,2.5,1,4.9,3,,15.0,5,5,3.0,1,1,0
1907,10,Male,8.8,3,3.0,1,1.7,2,2.8,17.0,1,4,2.0,3,4,1
1908,9,Male,7.7,1,2.4,0,8.5,0,4.8,2.0,3,4,4.0,2,4,1
1909,12,Male,7.7,4,3.8,1,7.1,3,6.3,2.0,2,4,3.0,3,3,0
1910,12,Male,7.2,3,3.2,4,7.7,2,5.8,18.0,2,3,3.0,4,5,1
1911,9,Male,8.7,4,1.7,2,5.7,0,3.5,34.0,5,3,4.0,2,2,0
1912,9,Female,8.6,5,0.9,1,5.2,3,4.0,13.0,3,4,2.0,2,1,0
1913,12,Male,7.0,3,2.8,2,10.7,5,5.8,43.0,1,3,4.0,3,5,1
1914,11,Female,6.2,4,1.5,0,10.1,2,6.2,19.0,3,3,4.0,2,4,1
1915,9,Female,8.4,4,1.2,1,11.7,2,5.0,19.0,5,5,3.0,1,2,0
1916,9,Female,8.0,5,2.1,1,7.5,2,4.5,18.0,2,4,4.0,1,2,0
1917,11,Male,5.6,2,2.7,2,11.4,1,4.1,37.0,4,1,3.0,3,5,1
1918,11,Male,8.3,4,5.9,2,4.3,2,2.8,8.0,5,3,4.0,2,3,0
1919,11,Male,8.8,4,1.5,2,5.2,1,4.3,20.0,4,3,2.0,2,2,0
1920,12,Female,10.2,4,3.1,1,10.8,0,4.0,14.0,5,4,3.0,1,3,0
1921,10,Female,7.5,4,1.0,4,9.4,0,5.4,14.0,3,2,3.0,2,4,1
1922,10,Male,7.4,3,2.0,3,4.8,1,3.3,23.0,5,4,3.0,3,3,0
1923,10,Female,6.7,5,2.1,1,1.8,1,4.5,20.0,5,3,4.0,2,2,0
1924,10,Male,8.2,5,3.2,3,5.2,1,2.0,38.0,4,3,5.0,1,2,0
1925,9,Female,8.4,4,1.6,1,3.3,3,1.5,22.0,2,4,3.0,2,3,0
1926,9,Male,7.3,4,1.8,1,12.9,2,4.6,30.0,3,4,4.0,3,3,0
1927,10,Male,7.8,5,2.0,1,9.0,0,6.3,25.0,1,4,2.0,3,3,0
1928,11,Male,5.5,2,1.4,2,2.9,1,5.7,43.0,4,3,4.0,3,3,0
1929,9,Female,9.2,3,1.3,2,1.8,1,6.3,17.0,4,4,3.0,2,1,0
1930,10,Male,7.1,4,2.0,2,2.9,3,4.3,18.0,4,4,5.0,3,2,0
1931,11,Male,7.7,4,2.9,2,3.8,1,4.2,33.0,3,4,2.0,2,3,0
1932,11,Male,6.1,3,3.4,2,5.3,1,3.6,17.0,5,5,5.0,3,3,0
1933,12,Male,6.8,3,3.0,1,10.5,2,4.2,29.0,4,3,4.0,3,4,1
1934,12,Female,7.1,2,2.9,3,2.1,2,2.6,57.0,3,4,2.0,4,4,1
1935,11,Male,7.7,3,1.1,1,15.2,0,1.7,7.0,4,5,5.0,2,2,0
1936,9,Female,8.7,3,2.5,1,2.2,2,1.7,45.0,5,4,2.0,2,2,0
1937,10,Female,9.5,5,1.7,2,0.4,0,3.2,15.0,4,4,3.0,2,2,0
1938,11,Male,8.5,5,3.5,3,12.8,2,2.5,42.0,3,3,2.0,3,4,1
1939,9,Male,9.3,4,3.3,3,11.3,2,2.4,32.0,4,3,3.0,2,3,0
1940,9,Female,9.8,4,1.8,1,5.3,3,3.6,31.0,4,4,3.0,2,2,0
1941,9,Female,8.8,3,1.0,1,7.5,0,1.0,20.0,3,4,4.0,2,2,0
1942,10,Female,7.9,4,2.4,5,7.6,4,4.2,18.0,3,4,5.0,5,3,0
1943,10,Female,9.1,4,2.7,2,6.5,0,4.7,11.0,4,4,3.0,3,4,1
1944,9,Male,9.4,5,1.7,2,0.8,1,4.7,22.0,5,4,1.0,2,2,0
1945,12,Female,8.2,5,2.6,2,0.0,1,4.7,19.0,4,3,4.0,3,2,0
1946,12,Male,5.8,2,3.8,1,2.6,2,5.2,25.0,3,4,3.0,3,5,1
1947,9,Female,7.3,3,2.5,2,13.3,2,3.4,2.0,4,4,5.0,2,3,0
1948,12,Female,7.1,3,2.9,2,13.4,4,4.4,22.0,4,4,3.0,2,4,1
1949,9,Male,9.1,4,0.3,2,5.0,2,6.0,41.0,4,3,2.0,2,2,0
1950,12,Female,7.4,4,3.7,1,2.2,2,4.8,36.0,4,3,2.0,4,4,1
1951,12,Female,8.7,4,2.4,2,7.1,2,3.4,22.0,1,3,4.0,3,4,1
1952,9,Male,9.6,5,2.2,2,7.8,0,3.9,60.0,1,4,3.0,2,3,0
1953,11,Male,9.0,3,3.0,0,8.4,2,3.5,13.0,4,4,5.0,3,3,0
1954,12,Male,8.8,3,1.3,0,0.0,2,3.9,21.0,3,4,3.0,1,2,0
1955,12,Female,6.3,2,3.3,3,18.6,5,4.6,2.0,2,4,5.0,3,5,1
1956,12,Male,8.0,3,3.7,2,10.5,0,3.3,16.0,3,3,2.0,3,4,1
1957,11,Nonbinary,7.0,2,3.4,2,5.2,2,6.2,49.0,5,4,,4,3,0
1958,9,Male,6.4,3,2.1,1,3.1,3,1.8,17.0,4,4,4.0,2,3,0
1959,12,Female,7.1,3,1.2,1,9.9,6,5.3,2.0,4,3,3.0,1,4,1
1960,11,Female,9.2,3,4.1,2,8.0,1,2.5,35.0,4,4,3.0,3,4,1
1961,11,Female,8.2,4,3.2,3,6.4,3,0.8,28.0,3,4,2.0,4,4,1
1962,10,Female,10.2,4,1.2,1,7.8,1,1.1,34.0,4,2,2.0,1,2,0
1963,11,Male,7.9,4,2.0,2,5.5,1,4.0,18.0,4,4,4.0,3,3,0
1964,9,Female,10.9,4,2.2,1,7.6,2,2.4,7.0,3,3,3.0,1,2,0
1965,11,Female,7.9,4,3.5,3,8.9,4,5.2,19.0,4,4,2.0,4,4,1
1966,9,Female,8.2,3,1.5,1,7.4,0,5.2,,4,1,4.0,1,3,0
1967,11,Male,6.3,3,3.6,1,7.2,1,2.5,21.0,3,4,4.0,2,4,1
1968,12,Female,8.7,4,1.4,4,11.6,4,4.2,28.0,5,4,3.0,3,3,0
1969,10,Female,7.4,3,1.4,1,0.0,5,5.5,14.0,4,4,4.0,3,2,0
1970,10,Female,7.2,4,0.3,0,2.8,2,4.8,28.0,4,3,2.0,2,2,0
1971,10,Male,9.4,3,1.5,1,6.1,1,4.0,22.0,5,5,4.0,3,1,0
1972,12,Female,8.7,4,4.7,0,3.1,1,0.5,11.0,2,5,3.0,2,3,0
1973,11,Male,8.9,3,4.9,1,4.4,3,1.9,24.0,3,3,2.0,2,4,1
1974,10,Female,7.6,4,2.6,3,11.2,6,6.4,16.0,3,3,5.0,3,4,1
1975,9,Female,8.1,4,1.4,3,5.4,3,3.5,31.0,4,2,3.0,2,3,0
1976,9,Female,8.1,5,1.8,0,0.0,3,7.5,35.0,5,4,3.0,2,2,0
1977,10,Female,8.8,3,2.9,1,4.3,2,1.5,30.0,3,2,3.0,2,3,0
1978,12,Female,9.2,3,1.6,7,6.2,2,5.8,2.0,5,4,2.0,3,3,0
1979,11,Male,8.1,3,2.2,3,6.2,2,3.0,8.0,3,5,2.0,3,3,0
1980,9,Male,10.4,3,3.4,2,8.2,1,3.9,12.0,4,4,3.0,3,2,0
1981,12,Female,8.4,3,2.2,2,7.9,0,3.3,10.0,4,3,3.0,2,3,0
1982,10,Female,7.7,4,1.7,0,5.4,3,4.4,14.0,4,5,2.0,2,2,0
1983,12,Male,8.4,4,3.2,1,1.2,3,4.7,36.0,3,4,4.0,3,3,0
1984,9,Female,10.1,4,2.3,3,4.2,1,1.8,32.0,5,4,2.0,2,2,0
1985,11,Female,9.9,4,2.2,0,3.5,4,4.1,16.0,3,3,2.0,2,3,0
1986,12,Female,8.8,3,3.3,1,4.9,2,3.1,31.0,2,4,2.0,1,4,1
1987,9,Female,8.2,5,2.6,2,8.8,3,4.2,27.0,2,4,2.0,3,4,1
1988,11,Female,7.5,3,4.8,2,7.6,1,0.5,22.0,5,3,4.0,3,4,1
1989,12,Nonbinary,8.1,3,3.1,1,9.3,1,3.4,39.0,5,5,,2,3,0
1990,9,Nonbinary,10.0,5,2.0,4,4.5,2,4.8,12.0,2,5,4.0,2,1,0
1991,9,Male,8.7,4,3.5,1,12.0,4,4.7,23.0,4,5,4.0,1,2,0
1992,11,Female,8.2,5,2.3,4,8.7,2,5.3,6.0,2,4,3.0,3,3,0
1993,10,Female,8.0,3,1.1,0,6.4,6,4.1,7.0,4,5,5.0,2,2,0
1994,9,Female,7.8,4,2.3,2,8.4,2,6.8,2.0,2,3,3.0,4,3,0
1995,10,Female,7.8,4,3.5,0,3.3,3,4.6,7.0,4,3,2.0,1,2,0
1996,11,Female,7.8,3,3.2,3,0.0,1,3.1,23.0,4,3,4.0,2,3,0
1997,10,Female,9.8,4,2.3,1,3.6,1,4.3,17.0,5,4,3.0,1,1,0
1998,10,Female,7.7,4,1.0,0,9.0,4,5.7,18.0,3,3,3.0,3,3,0
1999,12,Female,7.5,4,3.1,4,6.3,2,5.3,18.0,3,3,4.0,4,4,1
2000,10,Female,7.0,2,3.6,3,5.5,3,4.0,49.0,2,4,3.0,5,4,1
